sign,stock,fire_date,score,corr_mode,q,r_k3,mfe_03,mae_03,baseline_r,cut_θ-1,cut_θ-2,cut_θ-3,policy_r_θ-1,policy_r_θ-2,policy_r_θ-3
div_gap,6758.T,2026-02-06,0.355520,mid,Q4,-0.019326,0.004970,-0.045831,-0.064551,1,0,0,-0.017118,-0.064551,-0.064551
div_gap,6762.T,2022-08-02,0.323057,low,Q4,0.011604,0.025317,-0.003164,-0.022505,0,0,0,-0.022505,-0.022505,-0.022505
rev_nlo,6762.T,2022-06-27,0.603639,high,Q3,-0.087963,0.005787,-0.092593,0.150274,1,1,1,-0.083333,-0.083333,-0.083333
rev_nlo,6762.T,2022-10-11,0.599994,high,Q3,0.034179,0.045204,-0.020948,0.063947,0,0,0,0.063947,0.063947,0.063947
rev_nlo,6762.T,2023-01-12,0.573801,high,Q3,0.016949,0.018079,-0.049718,0.063277,0,0,0,0.063277,0.063277,0.063277
div_gap,6762.T,2024-02-01,0.383270,mid,Q4,-0.024519,0.017202,-0.031194,-0.037353,1,1,0,-0.011553,-0.011553,-0.037353
rev_nlo,6762.T,2023-07-20,0.609423,high,Q3,0.015120,0.024381,0.006804,0.073143,0,0,0,0.073143,0.073143,0.073143
rev_nlo,6762.T,2023-10-12,0.411562,high,Q2,0.010598,0.024149,-0.025017,0.137686,0,0,0,0.137686,0.137686,0.137686
div_gap,6762.T,2024-06-12,0.344503,high,Q4,0.043522,0.054153,-0.042746,0.089229,0,0,0,0.089229,0.089229,0.089229
div_gap,6762.T,2024-07-31,0.499896,high,Q4,-0.121251,-0.068393,-0.234880,-0.131037,0,0,0,-0.131037,-0.131037,-0.131037
rev_nlo,6762.T,2024-04-26,0.523558,high,Q3,0.040449,0.042896,-0.006622,0.141765,0,0,0,0.141765,0.141765,0.141765
rev_nlo,6762.T,2024-08-13,0.737835,high,Q4,0.008410,0.055897,-0.021128,-0.025195,0,0,0,-0.025195,-0.025195,-0.025195
rev_nlo,6762.T,2024-09-17,0.581531,high,Q3,0.083902,0.110366,0.023691,0.137097,0,0,0,0.137097,0.137097,0.137097
rev_nlo,6762.T,2024-10-09,0.470562,high,Q2,-0.045337,-0.002318,-0.068006,0.035033,1,1,1,-0.044307,-0.044307,-0.044307
rev_nlo,6762.T,2025-11-27,0.521288,high,Q3,-0.048728,0.006458,-0.054990,-0.196906,1,1,1,-0.050098,-0.050098,-0.050098
div_gap,6770.T,2022-08-02,0.148934,low,Q2,0.049958,0.057578,0.001693,-0.078057,0,0,0,-0.078057,-0.078057,-0.078057
rev_nlo,6770.T,2022-06-27,0.454771,mid,Q3,-0.090034,-0.007560,-0.103093,-0.131980,1,1,1,-0.087972,-0.087972,-0.087972
rev_nlo,6770.T,2022-09-14,0.404333,high,Q2,-0.028893,0.007223,-0.033708,-0.146966,1,1,0,-0.037721,-0.037721,-0.146966
rev_nlo,6770.T,2022-10-11,0.706920,high,Q4,0.023607,0.042493,-0.005666,0.201221,0,0,0,0.201221,0.201221,0.201221
rev_nlo,6770.T,2023-01-12,0.488554,high,Q3,0.027228,0.040429,-0.039604,0.099979,0,0,0,0.099979,0.099979,0.099979
div_gap,6770.T,2023-09-27,0.257598,high,Q3,-0.056445,0.005339,-0.057590,-0.034706,1,1,1,-0.073226,-0.073226,-0.073226
div_gap,6770.T,2023-09-28,0.202912,high,Q3,-0.085616,0.000761,-0.086377,-0.027017,1,1,1,-0.082192,-0.082192,-0.082192
rev_nlo,6770.T,2023-07-20,0.323988,high,Q1,0.004065,0.023171,0.000813,0.054471,0,0,0,0.054471,0.054471,0.054471
rev_nlo,6770.T,2023-10-12,0.412714,high,Q2,-0.004285,-0.001948,-0.033892,-0.034671,0,0,0,-0.034671,-0.034671,-0.034671
rev_nlo,6770.T,2023-11-07,0.543758,high,Q3,-0.012632,0.006520,-0.019152,0.036675,1,0,0,-0.007742,0.036675,0.036675
div_gap,6770.T,2024-06-04,0.084748,low,Q1,-0.038835,-0.004855,-0.067314,-0.035275,1,1,1,-0.017800,-0.017800,-0.017800
div_gap,6770.T,2025-02-03,0.808425,low,Q4,-0.051812,0.011081,-0.062294,-0.102343,1,1,1,-0.062893,-0.062893,-0.062893
rev_nlo,6770.T,2024-08-13,0.614168,high,Q3,0.007153,0.027589,-0.011240,0.067425,0,0,0,0.067425,0.067425,0.067425
rev_nlo,6770.T,2024-09-17,0.301405,high,Q1,0.016949,0.032920,0.006193,0.015186,0,0,0,0.015186,0.015186,0.015186
rev_nlo,6770.T,2024-10-09,0.286367,high,Q1,0.005507,0.027211,-0.014577,0.011662,0,0,0,0.011662,0.011662,0.011662
rev_nlo,6770.T,2025-11-27,0.598015,low,Q3,0.019656,0.027764,-0.010811,-0.036855,0,0,0,-0.036855,-0.036855,-0.036855
rev_nlo,6841.T,2022-06-27,0.568693,high,Q3,-0.004926,0.021048,-0.013883,0.105240,0,0,0,0.105240,0.105240,0.105240
rev_nlo,6841.T,2022-10-11,0.388810,high,Q1,-0.004744,0.009056,-0.024580,0.047003,0,0,0,0.047003,0.047003,0.047003
rev_nlo,6841.T,2023-01-12,0.723812,high,Q4,0.004662,0.009324,-0.034965,0.006527,0,0,0,0.006527,0.006527,0.006527
rev_nlo,6841.T,2023-10-12,0.533123,high,Q3,-0.021801,-0.004608,-0.037044,-0.031017,1,1,0,-0.035980,-0.035980,-0.031017
rev_nlo,6841.T,2023-11-07,0.308013,high,Q1,-0.045161,0.015806,-0.045968,-0.126570,1,1,1,-0.045161,-0.045161,-0.045161
div_gap,6841.T,2024-08-07,0.797551,high,Q4,0.080074,0.097321,-0.012319,0.165024,0,0,0,0.165024,0.165024,0.165024
div_gap,6841.T,2024-08-29,0.104985,high,Q1,-0.070398,0.019311,-0.074798,-0.147503,1,1,1,-0.098265,-0.098265,-0.098265
div_gap,6841.T,2025-01-08,0.089523,mid,Q1,0.018834,0.027803,-0.016442,-0.130694,0,0,0,-0.130694,-0.130694,-0.130694
rev_nlo,6841.T,2024-04-26,0.341213,high,Q1,0.013120,0.015117,-0.017684,0.099827,0,0,0,0.099827,0.099827,0.099827
rev_nlo,6841.T,2024-08-13,0.731554,high,Q4,0.018809,0.040467,-0.010829,0.080330,0,0,0,0.080330,0.080330,0.080330
rev_nlo,6841.T,2024-09-17,0.636568,high,Q4,0.041341,0.062291,0.020670,-0.028634,0,0,0,-0.028634,-0.028634,-0.028634
rev_nlo,6841.T,2024-10-09,0.445930,high,Q2,-0.030912,0.007398,-0.038573,-0.068164,1,1,1,-0.030912,-0.030912,-0.030912
div_gap,6841.T,2025-05-22,0.157537,mid,Q2,0.023816,0.029555,-0.013486,0.102726,0,0,0,0.102726,0.102726,0.102726
div_gap,6841.T,2026-03-03,0.077698,mid,Q1,-0.081489,0.023358,-0.103091,-0.109370,1,1,1,-0.063927,-0.063927,-0.063927
div_gap,6857.T,2022-10-28,0.301329,high,Q4,-0.045340,-0.001259,-0.057934,0.220844,1,1,1,-0.027708,-0.027708,-0.027708
rev_nlo,6857.T,2022-06-27,0.746496,high,Q4,-0.064901,0.002649,-0.075497,0.092715,1,1,1,-0.078146,-0.078146,-0.078146
rev_nlo,6857.T,2022-09-14,0.678203,high,Q4,-0.042969,-0.016927,-0.048177,0.213087,1,1,1,-0.055990,-0.055990,-0.055990
rev_nlo,6857.T,2022-10-11,0.584511,high,Q3,0.008671,0.024566,-0.018786,0.281900,0,0,0,0.281900,0.281900,0.281900
rev_nlo,6857.T,2023-01-12,0.749234,high,Q4,0.080092,0.086957,0.013730,0.094643,0,0,0,0.094643,0.094643,0.094643
div_gap,6857.T,2023-07-05,0.113253,high,Q1,0.013986,0.023476,-0.032967,-0.091658,0,0,0,-0.091658,-0.091658,-0.091658
div_gap,6857.T,2023-10-30,0.138271,high,Q2,0.086216,0.086216,-0.109868,0.207811,0,0,0,0.207811,0.207811,0.207811
div_gap,6857.T,2024-02-01,0.102023,mid,Q1,0.019167,0.042667,-0.009500,0.224724,0,0,0,0.224724,0.224724,0.224724
rev_nlo,6857.T,2023-11-07,0.700200,mid,Q4,-0.006231,0.022617,-0.049158,0.148396,0,0,0,0.148396,0.148396,0.148396
div_gap,6857.T,2024-05-17,0.301136,mid,Q4,0.063988,0.065261,-0.002909,0.188690,0,0,0,0.188690,0.188690,0.188690
div_gap,6857.T,2024-08-01,0.409523,mid,Q4,-0.067385,-0.034154,-0.182615,0.011400,1,1,1,-0.098154,-0.098154,-0.098154
div_gap,6857.T,2024-12-13,0.213453,mid,Q3,-0.081978,0.034228,-0.124128,0.003909,1,1,1,-0.086203,-0.086203,-0.086203
div_gap,6857.T,2025-02-20,0.147413,high,Q2,-0.059613,-0.012684,-0.069760,-0.322856,1,1,1,-0.133284,-0.133284,-0.133284
rev_nlo,6857.T,2024-04-26,0.552038,high,Q3,0.026135,0.036156,-0.022401,0.225781,0,0,0,0.225781,0.225781,0.225781
rev_nlo,6857.T,2024-08-13,0.662813,high,Q4,0.005239,0.030662,-0.049307,0.204858,0,0,0,0.204858,0.204858,0.204858
rev_nlo,6857.T,2024-09-17,0.728427,high,Q4,0.026829,0.067967,0.000163,0.391478,0,0,0,0.391478,0.391478,0.391478
rev_nlo,6857.T,2024-10-09,0.637075,high,Q4,0.039375,0.051123,-0.018978,0.265536,0,0,0,0.265536,0.265536,0.265536
div_gap,6857.T,2025-09-29,0.146687,mid,Q2,0.009328,0.011901,-0.065294,0.304096,0,0,0,0.304096,0.304096,0.304096
rev_nlo,6857.T,2025-11-27,0.714938,high,Q4,0.012376,0.028876,-0.052657,0.237324,0,0,0,0.237324,0.237324,0.237324
div_gap,6861.T,2022-07-06,0.136614,high,Q2,0.015625,0.064583,0.009375,0.153009,0,0,0,0.153009,0.153009,0.153009
rev_nlo,6861.T,2022-06-27,0.542081,high,Q3,-0.035933,-0.006341,-0.042908,0.165944,1,1,1,-0.038047,-0.038047,-0.038047
rev_nlo,6861.T,2022-09-14,0.625011,high,Q4,-0.027501,-0.006983,-0.030018,0.128174,1,1,0,-0.046858,-0.046858,0.128174
rev_nlo,6861.T,2022-10-11,0.587183,high,Q3,-0.017501,0.022995,-0.022792,0.153344,1,0,0,0.000204,0.153344,0.153344
rev_nlo,6861.T,2023-01-12,0.598650,high,Q3,0.040794,0.040794,-0.011733,0.087906,0,0,0,0.087906,0.087906,0.087906
div_gap,6861.T,2023-10-13,0.255841,high,Q3,-0.022964,0.010246,-0.023847,0.082082,1,1,0,-0.037273,-0.037273,0.082082
div_gap,6861.T,2023-10-30,0.529511,mid,Q4,0.053559,0.056780,0.001186,0.061525,0,0,0,0.061525,0.061525,0.061525
div_gap,6861.T,2024-01-26,0.085483,high,Q1,0.004682,0.026884,-0.014952,0.110642,0,0,0,0.110642,0.110642,0.110642
rev_nlo,6861.T,2023-07-20,0.450453,high,Q2,0.007143,0.018541,0.000608,-0.122229,0,0,0,-0.122229,-0.122229,-0.122229
rev_nlo,6861.T,2023-10-12,0.399537,high,Q2,-0.033849,-0.027215,-0.051709,-0.079038,1,1,1,-0.054261,-0.054261,-0.054261
div_gap,6861.T,2024-05-17,0.378473,high,Q4,0.015181,0.024234,-0.005710,0.035237,0,0,0,0.035237,0.035237,0.035237
div_gap,6861.T,2024-08-19,0.126038,high,Q2,0.055878,0.064943,-0.001783,-0.019536,0,0,0,-0.019536,-0.019536,-0.019536
div_gap,6861.T,2024-11-28,0.097857,high,Q1,0.009963,0.026517,-0.015021,0.030809,0,0,0,0.030809,0.030809,0.030809
rev_nlo,6861.T,2024-04-26,0.295388,high,Q1,0.006921,0.006921,-0.028672,-0.003814,0,0,0,-0.003814,-0.003814,-0.003814
rev_nlo,6861.T,2024-08-13,0.762266,high,Q4,0.001965,0.026753,-0.031741,0.036765,0,0,0,0.036765,0.036765,0.036765
rev_nlo,6861.T,2024-09-17,0.504182,high,Q3,0.058361,0.081772,0.023628,-0.004219,0,0,0,-0.004219,-0.004219,-0.004219
rev_nlo,6861.T,2024-10-09,0.346840,high,Q1,-0.046725,-0.003440,-0.058048,-0.071377,1,1,1,-0.055468,-0.055468,-0.055468
div_gap,6861.T,2025-09-29,0.148642,low,Q2,0.040146,0.040146,-0.001825,0.111169,0,0,0,0.111169,0.111169,0.111169
div_gap,6861.T,2025-11-07,0.145791,mid,Q2,0.008862,0.023512,-0.009405,0.043046,0,0,0,0.043046,0.043046,0.043046
div_gap,6861.T,2026-02-20,0.165718,mid,Q2,0.025299,0.064877,0.002949,-0.138972,0,0,0,-0.138972,-0.138972,-0.138972
rev_nlo,6861.T,2025-11-27,0.407720,low,Q2,-0.016541,-0.001316,-0.031767,0.104887,1,0,0,-0.003759,0.104887,0.104887
rev_nlo,6902.T,2022-06-27,0.568734,high,Q3,-0.050951,0.008560,-0.055027,0.045652,1,1,1,-0.040217,-0.040217,-0.040217
rev_nlo,6902.T,2022-09-14,0.577848,high,Q3,-0.009388,0.021905,-0.011428,0.045447,0,0,0,0.045447,0.045447,0.045447
rev_nlo,6902.T,2022-10-11,0.424330,high,Q2,0.000996,0.025754,-0.006688,0.028173,0,0,0,0.028173,0.028173,0.028173
rev_nlo,6902.T,2023-01-12,0.598812,high,Q3,0.024247,0.034639,-0.034638,0.124591,0,0,0,0.124591,0.124591,0.124591
div_gap,6902.T,2023-09-28,0.341875,high,Q4,-0.099479,-0.011633,-0.101284,-0.078219,1,1,1,-0.090854,-0.090854,-0.090854
div_gap,6902.T,2023-12-18,0.135155,mid,Q2,-0.007981,0.016197,-0.011502,0.135180,0,0,0,0.135180,0.135180,0.135180
div_gap,6902.T,2024-01-04,0.219021,mid,Q3,0.050922,0.074654,0.003456,0.099532,0,0,0,0.099532,0.099532,0.099532
rev_nlo,6902.T,2023-07-20,0.412847,high,Q2,0.010207,0.024939,-0.000105,0.082290,0,0,0,0.082290,0.082290,0.082290
rev_nlo,6902.T,2023-10-12,0.571926,high,Q3,-0.009125,0.002281,-0.020531,-0.087723,0,0,0,-0.087723,-0.087723,-0.087723
rev_nlo,6902.T,2023-11-07,0.458287,high,Q2,-0.014536,0.014114,-0.032231,-0.049084,1,0,0,-0.003581,-0.049084,-0.049084
rev_nlo,6902.T,2024-04-26,0.365098,high,Q1,-0.027332,-0.013484,-0.044643,-0.089468,1,1,0,-0.027697,-0.027697,-0.089468
rev_nlo,6902.T,2024-08-13,0.721891,high,Q4,0.020086,0.055067,0.000677,-0.024224,0,0,0,-0.024224,-0.024224,-0.024224
rev_nlo,6902.T,2024-09-17,0.573469,high,Q3,0.045901,0.067747,0.022337,0.128530,0,0,0,0.128530,0.128530,0.128530
rev_nlo,6902.T,2024-10-09,0.468573,high,Q2,-0.030296,0.007690,-0.042181,0.008157,1,1,1,-0.024004,-0.024004,-0.024004
div_gap,6902.T,2026-02-13,0.383859,low,Q4,0.020935,0.028731,-0.005791,-0.086702,0,0,0,-0.086702,-0.086702,-0.086702
rev_nlo,6902.T,2025-11-27,0.414498,low,Q2,-0.017493,0.001701,-0.019679,0.112817,1,0,0,-0.008503,0.112817,0.112817
div_gap,6920.T,2022-05-09,0.389568,mid,Q4,-0.005263,0.064035,-0.038012,-0.048108,0,0,0,-0.048108,-0.048108,-0.048108
div_gap,6920.T,2022-07-06,0.190393,high,Q3,-0.015854,0.066108,-0.023632,0.269495,1,0,0,-0.010769,0.269495,0.269495
rev_nlo,6920.T,2022-06-27,0.775265,high,Q4,-0.055759,0.020571,-0.070052,0.260382,1,1,1,-0.066403,-0.066403,-0.066403
rev_nlo,6920.T,2022-09-14,0.710700,high,Q4,-0.083065,-0.025724,-0.086817,0.288435,1,1,1,-0.095927,-0.095927,-0.095927
rev_nlo,6920.T,2022-10-11,0.767665,mid,Q4,0.008343,0.030393,-0.035161,0.377981,0,0,0,0.377981,0.377981,0.377981
rev_nlo,6920.T,2023-01-12,0.773273,high,Q4,0.089907,0.114048,0.048907,-0.106972,0,0,0,-0.106972,-0.106972,-0.106972
rev_nlo,6920.T,2023-07-20,0.707213,high,Q4,0.078626,0.085750,0.011705,0.101018,0,0,0,0.101018,0.101018,0.101018
rev_nlo,6920.T,2023-11-07,0.337493,mid,Q1,0.038042,0.083765,0.003929,0.186891,0,0,0,0.186891,0.186891,0.186891
div_gap,6920.T,2024-05-01,0.388330,mid,Q4,0.029102,0.070246,0.027847,-0.126873,0,0,0,-0.126873,-0.126873,-0.126873
div_gap,6920.T,2024-08-01,0.125925,high,Q2,-0.056596,0.025957,-0.205745,-0.030426,1,1,1,0.156170,0.156170,0.156170
div_gap,6920.T,2024-08-08,0.632426,high,Q4,-0.054027,-0.038946,-0.107557,-0.268496,1,1,1,-0.037454,-0.037454,-0.037454
rev_nlo,6920.T,2024-04-26,0.724240,high,Q4,0.235860,0.237901,0.077260,0.261674,0,0,0,0.261674,0.261674,0.261674
rev_nlo,6920.T,2024-08-13,0.910243,high,Q4,0.007477,0.042949,-0.045036,-0.165362,0,0,0,-0.165362,-0.165362,-0.165362
rev_nlo,6920.T,2024-09-17,0.728427,high,Q4,0.057701,0.103993,-0.010970,-0.223344,0,0,0,-0.223344,-0.223344,-0.223344
rev_nlo,6920.T,2024-10-09,0.701472,high,Q4,-0.109010,0.043242,-0.114642,-0.285356,1,1,1,-0.114642,-0.114642,-0.114642
div_gap,6920.T,2026-01-28,0.180949,high,Q3,-0.181540,-0.045130,-0.205252,-0.179265,0,0,0,-0.179265,-0.179265,-0.179265
div_gap,6920.T,2026-02-06,0.255349,mid,Q3,-0.023418,0.003165,-0.040506,0.173379,1,1,0,-0.019620,-0.019620,0.173379
rev_nlo,6920.T,2025-11-27,0.714938,mid,Q4,0.090288,0.094964,-0.010252,0.298475,0,0,0,0.298475,0.298475,0.298475
rev_nlo,6954.T,2022-06-27,0.412005,high,Q2,-0.042519,0.004775,-0.047749,0.049796,1,1,1,-0.040928,-0.040928,-0.040928
rev_nlo,6954.T,2022-09-14,0.562321,high,Q3,-0.010455,0.003182,-0.021591,-0.097533,1,0,0,-0.024773,-0.097533,-0.097533
rev_nlo,6954.T,2022-10-11,0.514448,high,Q3,-0.011330,0.006650,-0.020197,0.032512,1,0,0,0.007389,0.032512,0.032512
rev_nlo,6954.T,2023-01-12,0.355827,mid,Q2,0.031679,0.037116,-0.026005,0.060118,0,0,0,0.060118,0.060118,0.060118
div_gap,6954.T,2023-10-13,0.198693,mid,Q3,-0.037896,0.004238,-0.050112,-0.098863,1,1,1,-0.037896,-0.037896,-0.037896
div_gap,6954.T,2023-12-05,0.107953,high,Q1,-0.025473,-0.004367,-0.042940,-0.038331,1,1,0,-0.015041,-0.015041,-0.038331
rev_nlo,6954.T,2023-07-20,0.581459,high,Q3,0.014868,0.020391,0.005947,-0.147854,0,0,0,-0.147854,-0.147854,-0.147854
rev_nlo,6954.T,2023-11-07,0.696493,high,Q4,-0.025204,-0.004582,-0.030041,0.080703,1,1,0,-0.024440,-0.024440,0.080703
div_gap,6954.T,2024-07-30,0.295406,high,Q4,-0.159205,0.007538,-0.172225,-0.114233,0,0,0,-0.114233,-0.114233,-0.114233
rev_nlo,6954.T,2024-08-13,0.634867,high,Q4,-0.005610,0.032927,-0.017073,0.005468,0,0,0,0.005468,0.005468,0.005468
rev_nlo,6954.T,2024-09-17,0.636409,high,Q4,0.065534,0.086300,0.028317,0.168424,0,0,0,0.168424,0.168424,0.168424
rev_nlo,6954.T,2024-10-09,0.532860,high,Q3,-0.040976,0.006585,-0.045366,-0.022927,1,1,1,-0.040976,-0.040976,-0.040976
div_gap,6954.T,2025-09-03,0.091034,high,Q1,0.015854,0.035610,-0.004390,0.172093,0,0,0,0.172093,0.172093,0.172093
div_gap,6954.T,2025-09-29,0.160767,mid,Q2,0.004940,0.005646,-0.036462,0.096035,0,0,0,0.096035,0.096035,0.096035
rev_nlo,6954.T,2025-11-27,0.482173,mid,Q3,0.055277,0.103946,-0.003805,0.147885,0,0,0,0.147885,0.147885,0.147885
div_gap,6963.T,2022-10-07,0.613997,high,Q4,0.000000,0.003929,-0.044204,0.021611,0,0,0,0.021611,0.021611,0.021611
rev_nlo,6963.T,2022-06-27,0.608364,high,Q3,-0.100099,0.004955,-0.108028,0.043608,1,1,1,-0.098117,-0.098117,-0.098117
rev_nlo,6963.T,2022-10-11,0.555781,high,Q3,0.021191,0.031281,-0.012109,0.170176,0,0,0,0.170176,0.170176,0.170176
rev_nlo,6963.T,2023-01-12,0.646047,high,Q4,0.029744,0.046154,-0.000000,0.098462,0,0,0,0.098462,0.098462,0.098462
div_gap,6963.T,2023-06-06,0.233493,mid,Q3,-0.019335,-0.016628,-0.055684,0.095582,1,0,0,-0.001933,0.095582,0.095582
div_gap,6963.T,2023-09-28,0.203858,high,Q3,-0.060101,-0.008511,-0.064096,-0.065155,1,1,1,-0.055932,-0.055932,-0.055932
div_gap,6963.T,2023-12-08,0.392348,mid,Q4,-0.020690,0.005345,-0.033965,-0.103630,1,1,0,-0.013448,-0.013448,-0.103630
div_gap,6963.T,2023-12-18,0.105277,low,Q1,-0.035915,0.010511,-0.044324,-0.073055,1,1,1,-0.035915,-0.035915,-0.035915
rev_nlo,6963.T,2023-07-20,0.391027,high,Q2,0.026438,0.031104,0.010498,-0.114697,0,0,0,-0.114697,-0.114697,-0.114697
rev_nlo,6963.T,2023-10-12,0.400787,high,Q2,-0.024879,0.013649,-0.040083,-0.092926,1,1,0,-0.047858,-0.047858,-0.092926
rev_nlo,6963.T,2023-11-07,0.700200,high,Q4,-0.017094,0.020785,-0.019619,0.029137,1,0,0,-0.009324,0.029137,0.029137
rev_nlo,6963.T,2024-04-26,0.391405,mid,Q2,-0.034879,0.001516,-0.038561,-0.127493,1,1,1,-0.025997,-0.025997,-0.025997
rev_nlo,6963.T,2024-08-13,0.744859,high,Q4,0.044081,0.077682,0.013872,0.077876,0,0,0,0.077876,0.077876,0.077876
rev_nlo,6963.T,2024-09-17,0.728427,high,Q4,0.018670,0.048149,0.003275,0.204107,0,0,0,0.204107,0.204107,0.204107
rev_nlo,6963.T,2024-10-09,0.335930,mid,Q1,-0.023923,-0.013228,-0.053194,-0.174857,1,1,0,-0.036870,-0.036870,-0.174857
div_gap,6963.T,2025-10-17,0.150979,high,Q2,-0.011780,0.040051,-0.011994,-0.151791,1,0,0,-0.004069,-0.151791,-0.151791
div_gap,6963.T,2026-01-07,0.199609,high,Q3,0.051409,0.081308,-0.009034,0.203766,0,0,0,0.203766,0.203766,0.203766
div_gap,6963.T,2026-02-04,0.114825,high,Q1,0.031992,0.053521,-0.021730,0.189631,0,0,0,0.189631,0.189631,0.189631
div_gap,6963.T,2026-03-09,0.909921,low,Q4,-0.043478,-0.012464,-0.069565,0.138941,1,1,1,-0.042029,-0.042029,-0.042029
rev_nlo,6963.T,2025-11-27,0.714938,mid,Q4,0.012679,0.046890,-0.002871,0.274885,0,0,0,0.274885,0.274885,0.274885
div_gap,6971.T,2022-05-10,0.156595,high,Q2,0.023044,0.027826,-0.023043,0.076900,0,0,0,0.076900,0.076900,0.076900
div_gap,6971.T,2022-08-02,0.167751,high,Q2,0.011782,0.021127,0.004063,0.103982,0,0,0,0.103982,0.103982,0.103982
rev_nlo,6971.T,2022-06-27,0.370254,high,Q1,-0.050696,0.003921,-0.055698,0.033257,1,1,1,-0.049344,-0.049344,-0.049344
rev_nlo,6971.T,2022-10-11,0.458534,high,Q2,0.004083,0.018917,-0.017148,-0.056206,0,0,0,-0.056206,-0.056206,-0.056206
rev_nlo,6971.T,2023-01-12,0.389165,high,Q1,0.008429,0.012874,-0.026054,0.040460,0,0,0,0.040460,0.040460,0.040460
div_gap,6971.T,2023-09-28,0.126739,high,Q2,-0.048661,0.031292,-0.053301,0.099155,1,1,1,-0.039247,-0.039247,-0.039247
rev_nlo,6971.T,2023-07-20,0.341794,high,Q1,0.003706,0.009265,-0.002647,0.025149,0,0,0,0.025149,0.025149,0.025149
rev_nlo,6971.T,2023-10-12,0.345454,high,Q1,-0.013305,0.000000,-0.026215,0.083652,1,0,0,-0.026479,0.083652,0.083652
rev_nlo,6971.T,2023-11-07,0.288643,high,Q1,0.001267,0.016088,-0.011274,0.080567,0,0,0,0.080567,0.080567,0.080567
div_gap,6971.T,2024-06-12,0.086126,mid,Q1,0.015720,0.016271,-0.012686,0.078927,0,0,0,0.078927,0.078927,0.078927
rev_nlo,6971.T,2024-08-13,0.685640,high,Q4,0.013872,0.027141,-0.021110,0.047795,0,0,0,0.047795,0.047795,0.047795
rev_nlo,6971.T,2024-09-17,0.405348,high,Q2,0.013373,0.040119,0.007132,-0.107990,0,0,0,-0.107990,-0.107990,-0.107990
rev_nlo,6971.T,2024-10-09,0.445933,high,Q2,-0.008151,0.013391,-0.015429,-0.131992,0,0,0,-0.131992,-0.131992,-0.131992
div_gap,6971.T,2025-05-15,0.387863,high,Q4,-0.026771,0.007808,-0.027050,-0.085240,1,1,0,-0.037925,-0.037925,-0.085240
div_gap,6971.T,2025-09-29,0.079418,mid,Q1,-0.006291,0.007801,-0.020886,0.059262,0,0,0,0.059262,0.059262,0.059262
rev_nlo,6976.T,2022-06-27,0.675141,mid,Q4,-0.117825,-0.025176,-0.122860,-0.112789,1,1,1,-0.131923,-0.131923,-0.131923
rev_nlo,6976.T,2022-09-14,0.578020,high,Q3,-0.043478,0.007051,-0.047003,0.100035,1,1,1,-0.054054,-0.054054,-0.054054
rev_nlo,6976.T,2022-10-11,0.557536,high,Q3,0.009383,0.020107,-0.022788,0.214958,0,0,0,0.214958,0.214958,0.214958
rev_nlo,6976.T,2023-01-12,0.602638,high,Q3,0.071429,0.078571,-0.022619,0.003571,0,0,0,0.003571,0.003571,0.003571
div_gap,6976.T,2023-05-24,0.158116,mid,Q2,0.076736,0.124239,0.021924,0.116280,0,0,0,0.116280,0.116280,0.116280
div_gap,6976.T,2023-12-05,0.114616,mid,Q1,-0.032636,0.011158,-0.043236,-0.010042,1,1,1,-0.019805,-0.019805,-0.019805
rev_nlo,6976.T,2023-07-20,0.326882,high,Q1,-0.001174,0.043192,-0.006808,0.002347,0,0,0,0.002347,0.002347,0.002347
rev_nlo,6976.T,2023-10-12,0.370498,low,Q2,-0.036008,-0.021090,-0.062500,-0.138692,1,1,1,-0.061471,-0.061471,-0.061471
rev_nlo,6976.T,2023-11-07,0.700200,high,Q4,-0.000259,0.017121,-0.038911,-0.045136,0,0,0,-0.045136,-0.045136,-0.045136
div_gap,6976.T,2024-06-12,0.115605,mid,Q1,0.104127,0.147559,0.021851,0.156661,0,0,0,0.156661,0.156661,0.156661
rev_nlo,6976.T,2024-04-26,0.352841,mid,Q2,-0.014857,0.005132,-0.028363,-0.112452,1,0,0,-0.014317,-0.112452,-0.112452
rev_nlo,6976.T,2024-08-13,0.734561,high,Q4,0.011211,0.069182,-0.002461,-0.203666,0,0,0,-0.203666,-0.203666,-0.203666
rev_nlo,6976.T,2024-09-17,0.728427,high,Q4,0.025745,0.058014,-0.001763,-0.221305,0,0,0,-0.221305,-0.221305,-0.221305
rev_nlo,6976.T,2024-10-09,0.495917,high,Q3,-0.019088,0.008953,-0.035304,-0.262331,1,0,0,-0.017230,-0.262331,-0.262331
div_gap,6976.T,2025-05-15,0.354175,mid,Q4,-0.024194,0.043548,-0.031855,0.060685,1,1,0,-0.054032,-0.054032,0.060685
div_gap,6976.T,2025-09-29,0.141730,mid,Q2,0.051298,0.051298,0.001832,0.083030,0,0,0,0.083030,0.083030,0.083030
rev_nlo,6976.T,2025-11-27,0.714938,mid,Q4,0.140962,0.161012,0.010796,-0.004010,0,0,0,-0.004010,-0.004010,-0.004010
rev_nlo,6981.T,2022-06-27,0.543512,high,Q3,-0.082972,-0.007276,-0.087695,-0.023232,1,1,1,-0.077866,-0.077866,-0.077866
rev_nlo,6981.T,2022-09-14,0.458444,high,Q2,-0.024162,0.003738,-0.027233,-0.050956,1,1,0,-0.031504,-0.031504,-0.050956
